State Rank,NEET Rank,Percentile,NEET Score,Final Score,Gender,Category,Local,EWS,Minority
165,4995,99.7504165,658,658,F,OC,SVU,No,No
166,5029,99.7504165,658,658,M,OC,OU,No,No
167,5030,99.7504165,658,658,F,BCB,OU,No,No
168,5101,99.7418812,657,657,M,OC,OU,No,No
169,5128,99.7418812,657,657,F,OC,OU,No,No
170,5149,99.7418812,657,657,F,OC,OU,No,No
171,5158,99.7418812,657,657,M,OC,SVU,No,No
172,5170,99.7418812,657,657,M,BCB,OU,No,No
173,5202,99.7418812,657,657,M,OC,OU,No,No
174,5279,99.7305498,656,656,M,SC,OU,No,No
175,5283,99.7305498,656,656,F,BCB,OU,No,No
176,5307,99.7305498,656,656,F,OC,OU,No,No
177,5377,99.7305498,656,656,F,OC,AU,No,No
178,5395,99.7305498,656,656,M,OC,OU,No,No
179,5412,99.7305498,656,656,F,BCD,OU,No,No
180,5521,99.7058760,655,655,F,OC,AU,No,No
181,5534,99.7058760,655,655,F,OC,AU,No,No
182,5561,99.7058760,655,655,M,BCE,OU,No,MSM
183,5567,99.7058760,655,655,F,OC,OU,No,No
184,5574,99.7058760,655,655,M,BCE,OU,No,MSM
185,5599,99.7058760,655,655,M,OC,OU,No,No
186,5605,99.7058760,655,655,F,BCD,SVU,No,No
187,5645,99.7058760,655,655,F,OC,OU,No,No
188,5651,99.7058760,655,655,M,OC,OU,No,No
189,5680,99.7058760,655,655,F,OC,AU,No,No
190,5687,99.7058760,655,655,M,OC,OU,No,No
191,5737,99.7058760,655,655,M,BCE,AU,No,MSM
192,5738,99.7058760,655,655,M,OC,AU,No,No
193,5799,99.7058760,655,655,F,BCB,NL,No,No
194,5805,99.7058760,655,655,F,BCE,AU,No,MSM
195,5832,99.7058760,655,655,M,BCB,OU,No,No
196,5873,99.7058760,655,655,F,OC,OU,No,No
197,5921,99.7058760,655,655,F,OC,OU,No,No
198,11528,99.4038544,635,19.05,F,OC,SVU,No,No
199,6006,99.7008235,654,654,F,OC,OU,No,No
200,6027,99.7008235,654,654,M,BCA,OU,No,No
201,6053,99.7008235,654,654,M,OC,SVU,No,No
202,6075,99.7008235,654,654,M,SC,OU,No,No
203,6104,99.6933674,653,653,M,OC,OU,No,No
204,6144,99.6933674,653,653,F,OC,NL,No,No
205,6146,99.6933674,653,653,F,BCB,OU,No,No
206,6199,99.6933674,653,653,F,SC,OU,No,No
207,6216,99.6933674,653,653,M,BCD,OU,No,No
208,6227,99.6933674,653,653,M,OC,OU,No,MSM
209,6306,99.6816927,652,652,F,OC,SVU,No,No
210,6392,99.6816927,652,652,F,OC,OU,No,No
211,6404,99.6816927,652,652,M,BCB,OU,No,No
212,6487,99.6816927,652,652,F,BCD,OU,No,No
213,6503,99.6667805,651,651,M,OC,AU,No,No
214,6512,99.6667805,651,651,M,OC,OU,No,No
215,6553,99.6667805,651,651,M,OC,AU,No,No
216,6628,99.6667805,651,651,F,OC,OU,No,No
217,6678,99.6667805,651,651,M,OC,AU,No,No
218,6686,99.6667805,651,651,M,OC,OU,No,No
219,6689,99.6667805,651,651,M,OC,OU,No,No
220,6719,99.6667805,651,651,F,OC,AU,No,No
221,6720,99.6667805,651,651,M,SC,OU,No,No
222,6748,99.6667805,651,651,M,SC,OU,No,No
223,6838,99.6424500,650,650,F,BCD,OU,No,No
224,6843,99.6424500,650,650,M,BCE,OU,No,MSM
225,6852,99.6424500,650,650,F,OC,AU,No,No
226,6894,99.6424500,650,650,M,OC,OU,No,No
227,7041,99.6424500,650,650,M,OC,SVU,No,No
228,7064,99.6424500,650,650,F,OC,AU,No,No
229,7086,99.6424500,650,650,M,OC,OU,No,No
230,7129,99.6424500,650,650,M,OC,OU,No,MSM
231,7208,99.6424500,650,650,M,OC,OU,No,No
232,7290,99.6347977,649,649,F,OC,AU,No,No
233,7291,99.6347977,649,649,M,OC,SVU,No,No
234,7298,99.6347977,649,649,M,OC,AU,No,No
235,7316,99.6347977,649,649,M,BCB,OU,No,No
236,7413,99.6347977,649,649,F,BCB,OU,No,No
237,7476,99.6259681,648,648,F,OC,OU,No,No
238,7585,99.6259681,648,648,F,OC,OU,No,No
239,7590,99.6259681,648,648,M,ST,OU,No,No
240,7638,99.6134595,647,647,M,OC,AU,No,No
241,7645,99.6134595,647,647,F,OC,OU,No,No
242,7667,99.6134595,647,647,M,OC,OU,No,No
243,7683,99.6134595,647,647,M,BCE,OU,No,MSM
244,7684,99.6134595,647,647,F,OC,OU,No,No
245,7723,99.6134595,647,647,F,OC,AU,No,No
246,7724,99.6134595,647,647,M,OC,OU,No,No
247,7733,99.6134595,647,647,M,SC,SVU,No,No
248,7786,99.6134595,647,647,M,OC,AU,No,No
249,7806,99.6134595,647,647,M,OC,SVU,No,No
250,7818,99.6134595,647,647,M,BCA,OU,No,No
251,7856,99.6134595,647,647,F,OC,OU,No,No
252,7881,99.5988416,646,646,F,OC,AU,No,No
253,7892,99.5988416,646,646,F,BCA,OU,No,No
254,7893,99.5988416,646,646,M,OC,SVU,No,No
255,7943,99.5988416,646,646,F,OC,OU,No,No
256,7996,99.5988416,646,646,M,OC,SVU,No,No
257,8043,99.5988416,646,646,F,BCB,OU,No,No
258,8054,99.5988416,646,646,F,BCB,OU,No,No
259,8062,99.5988416,646,646,F,OC,OU,No,No
260,8070,99.5988416,646,646,M,OC,SVU,No,No
261,8080,99.5988416,646,646,F,OC,OU,No,No
262,8101,99.5988416,646,646,M,OC,AU,No,No
263,8118,99.5988416,646,646,F,OC,SVU,No,No
264,8123,99.5988416,646,646,F,OC,AU,No,No
265,8156,99.5988416,646,646,F,BCB,OU,No,No
266,8164,99.5988416,646,646,F,OC,OU,No,No
267,8202,99.5735300,645,645,M,BCD,NL,No,No
268,8238,99.5735300,645,645,M,OC,OU,No,No
269,8257,99.5735300,645,645,F,BCD,OU,No,No
270,8283,99.5735300,645,645,M,OC,OU,No,No
271,8308,99.5735300,645,645,M,OC,OU,No,No
272,8340,99.5735300,645,645,M,BCB,SVU,No,No
273,8344,99.5735300,645,645,M,OC,OU,No,No
274,8370,99.5735300,645,645,M,BCD,OU,No,No
275,8403,99.5735300,645,645,F,OC,OU,No,No
276,8409,99.5735300,645,645,F,OC,OU,No,No
277,8421,99.5735300,645,645,M,OC,SVU,No,No
278,8443,99.5735300,645,645,F,BCD,AU,No,No
279,8546,99.5735300,645,645,M,OC,SVU,No,No
280,8553,99.5735300,645,645,M,OC,AU,No,No
281,8570,99.5735300,645,645,M,SC,OU,No,No
282,8576,99.5735300,645,645,M,OC,OU,No,No
283,8632,99.5735300,645,645,M,OC,AU,No,No
284,8695,99.5645042,644,644,M,OC,NL,No,No
285,8711,99.5645042,644,644,F,OC,OU,No,No
286,8750,99.5645042,644,644,M,BCB,OU,No,No
287,8751,99.5645042,644,644,F,OC,OU,No,No
288,8767,99.5645042,644,644,M,OC,SVU,No,No
289,8810,99.5645042,644,644,F,OC,OU,No,No
290,8887,99.5531238,643,643,F,BCA,OU,No,No
291,8977,99.5531238,643,643,F,OC,OU,No,No
292,9108,99.5531238,643,643,M,OC,AU,No,No
293,9121,99.5395360,642,642,M,BCD,OU,No,No
294,9156,99.5395360,642,642,F,OC,SVU,No,No
295,9173,99.5395360,642,642,M,OC,AU,No,No
296,9205,99.5395360,642,642,F,OC,OU,No,No
297,9224,99.5395360,642,642,F,OC,OU,No,No
298,9237,99.5395360,642,642,M,BCD,OU,No,No
299,9247,99.5395360,642,642,M,BCB,OU,No,No
300,9274,99.5395360,642,642,F,OC,SVU,No,No
301,9319,99.5395360,642,642,M,BCB,AU,No,No
302,9385,99.5395360,642,642,M,OC,AU,No,No
303,9391,99.5223183,641,641,F,OC,SVU,No,No
304,9400,99.5223183,641,641,F,OC,SVU,No,No
305,9401,99.5223183,641,641,F,OC,OU,No,No
306,9438,99.5223183,641,641,F,OC,AU,No,No
307,9506,99.5223183,641,641,M,OC,SVU,No,No
308,9545,99.5223183,641,641,M,OC,AU,No,No
309,9719,99.5223183,641,641,F,BCB,OU,No,No
310,9768,99.4942598,640,640,F,BCE,OU,No,MSM
311,9793,99.4942598,640,640,F,SC,OU,No,No
312,9800,99.4942598,640,640,F,BCE,OU,No,MSM
313,9812,99.4942598,640,640,M,OC,SVU,No,No
314,9826,99.4942598,640,640,M,BCD,OU,No,No
315,9833,99.4942598,640,640,M,OC,AU,No,No
316,9912,99.4942598,640,640,M,OC,AU,No,No
317,9996,99.4942598,640,640,M,OC,AU,No,No
318,9997,99.4942598,640,640,M,BCB,OU,No,No
319,10002,99.4942598,640,640,M,BCD,OU,No,No
320,10042,99.4942598,640,640,M,BCB,OU,No,No
321,10052,99.4942598,640,640,M,OC,OU,No,No
322,10064,99.4942598,640,640,M,OC,OU,No,No
323,10133,99.4942598,640,640,M,BCD,OU,No,No
324,10167,99.4942598,640,640,M,OC,OU,No,No
325,10185,99.4942598,640,640,M,BCE,AU,No,MSM
326,10214,99.4942598,640,640,M,OC,SVU,No,No
327,10377,99.4835661,639,639,M,OC,AU,No,No
328,10379,99.4835661,639,639,F,OC,OU,No,No
329,10390,99.4835661,639,639,F,OC,SVU,No,No
330,10404,99.4835661,639,639,F,OC,OU,No,No
331,10457,99.4835661,639,639,F,OC,SVU,No,No
332,10480,99.4835661,639,639,M,BCB,SVU,No,MSM
333,10561,99.4712047,638,638,F,OC,OU,No,No
334,10579,99.4712047,638,638,M,OC,OU,No,No
335,10614,99.4712047,638,638,F,OC,SVU,No,No
336,10636,99.4712047,638,638,M,OC,OU,No,No
337,10651,99.4712047,638,638,M,OC,OU,No,No
338,10656,99.4712047,638,638,F,OC,OU,No,No
339,10686,99.4712047,638,638,F,BCD,OU,No,No
340,10735,99.4712047,638,638,F,BCE,OU,No,MSM
341,10753,99.4712047,638,638,M,OC,OU,No,No
342,10788,99.4544775,637,637,F,BCA,OU,No,No
343,10824,99.4544775,637,637,M,OC,OU,No,No
344,10839,99.4544775,637,637,F,BCD,OU,No,No
345,10843,99.4544775,637,637,F,OC,OU,No,No
346,10936,99.4544775,637,637,M,BCB,OU,No,No
347,10946,99.4544775,637,637,F,BCD,SVU,No,No
348,11001,99.4544775,637,637,M,OC,AU,No,No
349,11066,99.4544775,637,637,F,OC,OU,No,No
350,11089,99.4544775,637,637,F,OC,OU,No,No
351,11144,99.4350033,636,636,F,ST,OU,No,No
352,11148,99.4350033,636,636,M,OC,SVU,No,No
353,11158,99.4350033,636,636,M,BCB,SVU,No,No
354,11164,99.4350033,636,636,F,OC,OU,No,No
355,11178,99.4350033,636,636,F,OC,OU,No,No
356,11192,99.4350033,636,636,M,OC,AU,No,No
357,11214,99.4350033,636,636,M,BCD,OU,No,No
358,11261,99.4350033,636,636,M,SC,OU,No,No
359,11305,99.4350033,636,636,F,BCD,OU,No,No
360,11312,99.4350033,636,636,M,BCD,SVU,No,No
361,11329,99.4350033,636,636,F,OC,AU,No,No
362,11379,99.4350033,636,636,M,OC,AU,No,No
363,11440,99.4350033,636,636,F,OC,SVU,No,No
364,11568,99.4038544,635,635,F,OC,AU,No,No
365,11621,99.4038544,635,635,M,BCE,OU,No,MSM
366,11630,99.4038544,635,635,F,OC,SVU,No,No
367,11642,99.4038544,635,635,M,OC,OU,No,No
368,11719,99.4038544,635,635,F,BCB,OU,No,No
369,11724,99.4038544,635,635,F,OC,AU,No,No
370,11733,99.4038544,635,635,F,BCB,SVU,No,No
371,11755,99.4038544,635,635,F,BCB,OU,No,No
372,11874,99.4038544,635,635,M,OC,AU,No,No
373,11875,99.4038544,635,635,M,OC,SVU,No,No
374,11979,99.4038544,635,635,M,BCB,SVU,No,No
375,12014,99.4038544,635,635,F,SC,OU,No,No
376,12154,99.3907081,634,634,F,OC,SVU,No,No
377,12158,99.3907081,634,634,M,OC,AU,No,No
378,12192,99.3907081,634,634,F,BCD,OU,No,No
379,12215,99.3907081,634,634,F,BCD,SVU,No,No
380,12226,99.3907081,634,634,M,SC,OU,No,No
381,12232,99.3907081,634,634,M,BCA,OU,No,No
382,12233,99.3907081,634,634,F,OC,OU,No,No
383,12252,99.3907081,634,634,F,OC,OU,No,No
384,12253,99.3907081,634,634,F,OC,AU,No,No
385,12254,99.3907081,634,634,M,BCB,AU,No,No
386,12264,99.3907081,634,634,M,OC,SVU,No,No
387,12290,99.3907081,634,634,M,OC,OU,No,No
388,12305,99.3907081,634,634,F,OC,OU,No,No
389,12419,99.3907081,634,634,M,BCB,OU,No,No
390,12433,99.3744715,633,633,F,OC,SVU,No,No
391,12436,99.3744715,633,633,M,OC,OU,No,No
392,12476,99.3744715,633,633,M,BCD,AU,No,No
393,12507,99.3744715,633,633,F,OC,SVU,No,No
394,12577,99.3744715,633,633,M,OC,AU,No,No
395,12614,99.3744715,633,633,M,BCE,OU,No,MSM
396,12628,99.3744715,633,633,M,OC,AU,No,No
397,12648,99.3744715,633,633,F,ST,AU,No,No
398,12753,99.3562236,632,632,M,OC,OU,No,No
399,12787,99.3562236,632,632,F,OC,SVU,No,No
400,12788,99.3562236,632,632,F,BCB,SVU,No,No
401,12809,99.3562236,632,632,M,OC,SVU,No,No
402,12871,99.3562236,632,632,F,BCB,NL,No,No
403,12883,99.3562236,632,632,M,OC,AU,No,No
404,12928,99.3562236,632,632,M,BCB,AU,No,MSM
405,12957,99.3562236,632,632,M,OC,OU,No,No
406,12997,99.3562236,632,632,M,OC,AU,No,No
407,13088,99.3562236,632,632,F,OC,OU,No,No
408,13159,99.3363079,631,631,F,OC,AU,No,No
409,13217,99.3363079,631,631,F,ST,OU,No,No
410,13223,99.3363079,631,631,M,BCD,OU,No,No
411,13226,99.3363079,631,631,M,BCA,OU,No,No
412,13252,99.3363079,631,631,M,BCA,OU,No,No
413,13315,99.3363079,631,631,M,BCA,OU,No,No
414,13361,99.3363079,631,631,F,OC,OU,No,No
415,13372,99.3363079,631,631,F,OC,SVU,No,No
416,13382,99.3363079,631,631,F,BCE,SVU,No,MSM
417,13403,99.3363079,631,631,F,BCB,OU,No,No
418,13614,99.3037855,630,630,M,OC,AU,No,No
419,13623,99.3037855,630,630,F,BCD,SVU,No,No
420,13629,99.3037855,630,630,M,OC,OU,No,No
421,13714,99.3037855,630,630,M,OC,AU,No,No
422,13761,99.3037855,630,630,M,OC,AU,No,No
423,13795,99.3037855,630,630,M,OC,OU,No,No
424,13799,99.3037855,630,630,M,OC,OU,No,No
425,13869,99.3037855,630,630,M,OC,AU,No,No
426,13938,99.3037855,630,630,F,OC,OU,No,No
427,13978,99.3037855,630,630,F,BCB,OU,No,MSM
428,14029,99.3037855,630,630,M,OC,SVU,No,No
429,14045,99.3037855,630,630,M,BCB,OU,No,No
430,14206,99.2892167,629,629,F,OC,OU,No,No
431,14241,99.2892167,629,629,F,BCD,AU,No,No
432,14266,99.2892167,629,629,F,OC,OU,No,No
433,14401,99.2892167,629,629,F,OC,OU,No,No
434,14461,99.2892167,629,629,M,BCD,OU,No,No
435,14552,99.2730291,628,628,F,OC,SVU,No,No
436,14559,99.2730291,628,628,M,BCB,OU,No,No
437,14581,99.2730291,628,628,F,OC,OU,No,No
438,14598,99.2730291,628,628,F,BCD,OU,No,No
439,14655,99.2730291,628,628,M,BCB,AU,No,No
440,14690,99.2730291,628,628,F,OC,AU,No,No
441,14743,99.2730291,628,628,F,BCD,OU,No,No
442,14769,99.2730291,628,628,M,OC,AU,No,No
443,14824,99.2531625,627,627,F,OC,OU,No,No
444,14855,99.2531625,627,627,F,OC,OU,No,No
445,14857,99.2531625,627,627,F,OC,OU,No,No
446,14870,99.2531625,627,627,F,BCB,OU,No,No
447,14887,99.2531625,627,627,F,BCB,OU,No,No
448,14905,99.2531625,627,627,F,OC,AU,No,No
449,14969,99.2531625,627,627,M,OC,NL,No,No
450,15006,99.2531625,627,627,M,OC,SVU,No,No
451,15039,99.2531625,627,627,F,OC,AU,No,No
452,15055,99.2531625,627,627,F,OC,AU,No,No
453,15177,99.2531625,627,627,M,BCB,OU,No,No
454,15241,99.2301564,626,626,F,BCB,OU,No,No
455,15250,99.2301564,626,626,F,BCA,AU,No,No
456,15273,99.2301564,626,626,F,BCB,OU,No,No
457,15291,99.2301564,626,626,M,BCD,SVU,No,No
458,15533,99.2301564,626,626,M,OC,OU,No,No
459,15534,99.2301564,626,626,M,OC,NL,No,No
460,15625,99.2301564,626,626,F,BCB,OU,No,No
461,15706,99.1979284,625,625,F,BCE,OU,No,MSM
462,15717,99.1979284,625,625,F,OC,SVU,No,No
463,15749,99.1979284,625,625,F,OC,AU,No,No
464,15768,99.1979284,625,625,F,OC,OU,No,No
465,15959,99.1979284,625,625,F,BCB,OU,No,No
466,16108,99.1979284,625,625,M,BCA,AU,No,No
467,16135,99.1979284,625,625,M,OC,OU,No,No
468,16153,99.1979284,625,625,M,OC,SVU,No,No
469,16179,99.1979284,625,625,F,OC,SVU,No,No
470,16194,99.1979284,625,625,M,BCE,OU,No,MSM
471,16228,99.1979284,625,625,M,OC,SVU,No,No
472,16268,99.1979284,625,625,M,OC,OU,No,No
473,16312,99.1979284,625,625,F,OC,SVU,No,MSM
474,16320,99.1979284,625,625,M,OC,NL,No,No
475,16357,99.1811031,624,624,F,OC,OU,No,No
476,16380,99.1811031,624,624,F,BCE,OU,No,MSM
477,16563,99.1811031,624,624,M,OC,OU,No,No
478,16609,99.1811031,624,624,F,BCD,OU,No,No
479,16649,99.1811031,624,624,M,OC,OU,No,MSM
480,16726,99.1624628,623,623,M,BCB,OU,No,No
481,16761,99.1624628,623,623,F,OC,OU,No,No
482,16781,99.1624628,623,623,F,OC,SVU,No,No
483,16829,99.1624628,623,623,M,OC,AU,No,No
484,16989,99.1624628,623,623,M,BCB,AU,No,No
485,17007,99.1624628,623,623,M,BCD,AU,No,No
486,17035,99.1624628,623,623,M,OC,OU,No,No
487,17118,99.1394568,622,622,F,BCB,AU,No,No
488,17156,99.1394568,622,622,M,BCA,SVU,No,No
489,17231,99.1394568,622,622,F,OC,OU,No,No
490,17247,99.1394568,622,622,M,OC,AU,No,No
491,17296,99.1394568,622,622,F,BCB,SVU,No,No
492,17334,99.1394568,622,622,F,OC,SVU,No,No
493,17335,99.1394568,622,622,M,OC,OU,No,No
494,17527,99.1394568,622,622,F,OC,SVU,No,No
495,17561,99.1147829,621,621,F,BCA,OU,No,No
496,17581,99.1147829,621,621,M,BCA,AU,No,No
497,17586,99.1147829,621,621,M,OC,OU,No,No
498,17596,99.1147829,621,621,F,BCD,OU,No,No
499,17616,99.1147829,621,621,M,BCB,OU,No,No
500,17636,99.1147829,621,621,F,OC,OU,No,No
501,17651,99.1147829,621,621,F,OC,NL,No,No
502,17652,99.1147829,621,621,M,OC,OU,No,No
503,17653,99.1147829,621,621,F,OC,OU,No,No
504,17703,99.1147829,621,621,M,BCB,SVU,No,No
505,17866,99.1147829,621,621,M,OC,SVU,No,No
506,17888,99.1147829,621,621,M,OC,AU,No,No
507,17976,99.1147829,621,621,F,OC,AU,No,No
508,18010,99.1147829,621,621,M,BCB,OU,No,No
509,18014,99.1147829,621,621,M,OC,AU,No,No
510,18047,99.0799060,620,620,F,OC,OU,No,No
511,18089,99.0799060,620,620,F,BCD,SVU,No,No
512,18108,99.0799060,620,620,M,BCA,OU,No,No
513,18112,99.0799060,620,620,F,OC,OU,No,No
514,18158,99.0799060,620,620,F,OC,OU,No,No
515,18220,99.0799060,620,620,F,BCB,OU,No,No
516,18227,99.0799060,620,620,F,BCB,AU,No,No
517,18261,99.0799060,620,620,M,OC,SVU,No,No
518,18343,99.0799060,620,620,F,OC,SVU,No,No
519,18357,99.0799060,620,620,M,OC,AU,No,No
520,18394,99.0799060,620,620,F,BCB,OU,No,No
521,18397,99.0799060,620,620,M,OC,OU,No,No
522,18463,99.0799060,620,620,M,OC,SVU,No,No
523,18467,99.0799060,620,620,M,BCB,OU,No,No
524,18469,99.0799060,620,620,M,BCE,SVU,No,MSM
525,18486,99.0799060,620,620,M,OC,AU,No,No
526,18602,99.0799060,620,620,F,OC,OU,No,No
527,18661,99.0799060,620,620,M,OC,AU,No,No
528,18662,99.0799060,620,620,M,OC,AU,No,No
529,18670,99.0799060,620,620,M,OC,AU,No,No
530,18712,99.0799060,620,620,M,OC,OU,No,No
531,18724,99.0799060,620,620,M,OC,SVU,No,No
532,18796,99.0629335,619,619,F,OC,AU,No,No
533,18809,99.0629335,619,619,F,OC,AU,No,No
534,18840,99.0629335,619,619,M,OC,AU,No,No
535,18913,99.0629335,619,619,M,OC,AU,No,No
536,18918,99.0629335,619,619,M,OC,OU,No,No
537,18950,99.0629335,619,619,F,BCD,OU,No,No
538,18986,99.0629335,619,619,F,OC,AU,No,No
539,18988,99.0629335,619,619,M,BCD,OU,No,No
540,19002,99.0629335,619,619,F,OC,SVU,No,No
541,19030,99.0629335,619,619,M,BCD,SVU,No,No
542,19089,99.0629335,619,619,F,OC,AU,No,No
543,19171,99.0445875,618,618,F,BCB,OU,No,No
544,19239,99.0445875,618,618,F,OC,OU,No,No
545,19256,99.0445875,618,618,F,BCB,OU,No,No
546,19353,99.0445875,618,618,M,OC,OU,No,No
547,19424,99.0445875,618,618,F,SC,OU,No,No
548,19483,99.0238870,617,617,M,BCA,SVU,No,No
549,19704,99.0238870,617,617,M,BCB,AU,No,No
550,19832,99.0238870,617,617,F,OC,OU,No,No
551,19924,98.9994094,616,616,M,OC,AU,No,No
552,19997,98.9994094,616,616,F,OC,AU,No,No
553,20004,98.9994094,616,616,M,OC,AU,No,No
554,20013,98.9994094,616,616,M,OC,AU,No,No
555,20054,98.9994094,616,616,M,SC,SVU,No,No
556,20069,98.9994094,616,616,F,BCD,OU,No,No
557,20093,98.9994094,616,616,M,OC,NL,No,No
558,20137,98.9994094,616,616,M,OC,AU,No,No
559,20318,98.9994094,616,616,M,OC,OU,No,No
560,20428,98.9647777,615,615,M,OC,AU,No,No
561,20433,98.9647777,615,615,M,OC,SVU,No,No
562,20434,98.9647777,615,615,F,OC,AU,No,No
563,20461,98.9647777,615,615,F,OC,OU,No,No
564,20497,98.9647777,615,615,M,BCE,OU,No,MSM
565,20498,98.9647777,615,615,F,ST,OU,No,No
566,20507,98.9647777,615,615,M,OC,OU,No,No
567,20790,98.9647777,615,615,F,BCB,OU,No,No
568,21014,98.9647777,615,615,M,OC,AU,No,No
569,21048,98.9647777,615,615,F,OC,OU,No,No
570,21091,98.9647777,615,615,M,OC,AU,No,No
571,21114,98.9453526,614,614,M,BCE,SVU,No,MSM
572,21202,98.9453526,614,614,M,OC,AU,No,No
573,21203,98.9453526,614,614,M,OC,OU,No,No
574,21255,98.9453526,614,614,F,BCB,OU,No,No
575,21331,98.9453526,614,614,F,BCA,SVU,No,No
576,21405,98.9453526,614,614,F,BCD,OU,No,No
577,21506,98.9225918,613,613,F,SC,OU,No,No
578,21525,98.9225918,613,613,F,BCD,AU,No,No
579,21616,98.9225918,613,613,F,BCB,SVU,No,No
580,21632,98.9225918,613,613,F,OC,OU,No,No
581,21672,98.9225918,613,613,F,BCA,AU,No,No
582,21721,98.9225918,613,613,F,OC,SVU,No,No
583,21746,98.9225918,613,613,M,BCA,OU,No,No
584,21747,98.9225918,613,613,F,OC,OU,No,No
585,21762,98.9225918,613,613,F,SC,OU,No,No
586,21789,98.9225918,613,613,M,OC,SVU,No,No
587,21822,98.9225918,613,613,M,BCC,SVU,No,No
588,21831,98.9225918,613,613,M,OC,AU,No,No
589,21990,98.8963973,612,612,F,OC,OU,No,No
590,22005,98.8963973,612,612,F,OC,AU,No,No
591,22008,98.8963973,612,612,F,OC,OU,No,No
592,22022,98.8963973,612,612,F,BCA,SVU,No,No
593,22045,98.8963973,612,612,M,OC,SVU,No,No
594,22098,98.8963973,612,612,M,SC,OU,No,No
595,22113,98.8963973,612,612,M,BCB,AU,No,No
596,22128,98.8963973,612,612,F,BCB,OU,No,No
597,22133,98.8963973,612,612,F,BCB,OU,No,No
598,22163,98.8963973,612,612,F,ST,OU,No,No
599,22168,98.8963973,612,612,M,OC,AU,No,No
600,22196,98.8963973,612,612,M,OC,OU,No,No
601,22259,98.8963973,612,612,M,BCB,SVU,No,No
602,22272,98.8963973,612,612,F,BCD,OU,No,No
603,22315,98.8963973,612,612,M,BCB,AU,No,No
604,22384,98.8963973,612,612,M,ST,AU,No,No
605,22501,98.8686822,611,611,F,OC,OU,No,No
606,22503,98.8686822,611,611,F,OC,OU,No,No
607,22531,98.8686822,611,611,F,OC,AU,No,No
608,22533,98.8686822,611,611,M,BCA,OU,No,No
609,22572,98.8686822,611,611,M,BCB,OU,No,No
610,22579,98.8686822,611,611,F,BCA,SVU,No,No
611,22585,98.8686822,611,611,M,OC,OU,No,No
612,22703,98.8686822,611,611,F,BCA,OU,No,No
613,22730,98.8686822,611,611,F,BCD,OU,No,No
614,22746,98.8686822,611,611,M,BCD,AU,No,No
615,22802,98.8686822,611,611,F,OC,AU,No,No
616,22815,98.8686822,611,611,F,OC,OU,No,MSM
617,23051,98.8686822,611,611,M,OC,OU,No,No
618,33044,98.3586252,593,17.79,F,OC,SVU,No,No
619,23140,98.8305677,610,610,M,BCD,OU,No,No
620,23153,98.8305677,610,610,M,BCD,OU,No,No
621,23174,98.8305677,610,610,F,BCD,AU,No,No
622,23192,98.8305677,610,610,F,OC,OU,No,No
623,23195,98.8305677,610,610,F,OC,OU,No,No
624,23197,98.8305677,610,610,M,OC,SVU,No,No
625,23299,98.8305677,610,610,F,OC,OU,No,No
626,23341,98.8305677,610,610,F,OC,OU,No,No
627,23416,98.8305677,610,610,M,OC,SVU,No,No
628,23460,98.8305677,610,610,M,OC,AU,No,No
629,23471,98.8305677,610,610,M,BCD,AU,No,No
630,23491,98.8305677,610,610,M,OC,OU,No,No
631,23522,98.8305677,610,610,F,BCD,OU,No,No
632,23603,98.8305677,610,610,M,BCB,AU,No,No
633,23877,98.8114369,609,609,F,BCB,OU,No,No
634,23917,98.8114369,609,609,M,OC,AU,No,No
635,24033,98.8114369,609,609,M,BCD,OU,No,No
636,24045,98.8114369,609,609,M,OC,AU,No,No
637,24052,98.8114369,609,609,F,OC,NL,No,No
638,24230,98.8114369,609,609,F,OC,OU,No,No
639,24241,98.7898534,608,608,M,OC,SVU,No,No
640,24307,98.7898534,608,608,F,OC,OU,No,No
641,24357,98.7898534,608,608,M,BCB,OU,No,No
642,24384,98.7898534,608,608,F,OC,AU,No,No
643,24401,98.7898534,608,608,F,OC,OU,No,No
644,24403,98.7898534,608,608,F,OC,OU,No,No
645,24484,98.7898534,608,608,M,OC,OU,No,No
646,24714,98.7648852,607,607,F,OC,OU,No,No
647,24717,98.7648852,607,607,M,OC,SVU,No,No
648,24736,98.7648852,607,607,M,OC,AU,No,No
649,24792,98.7648852,607,607,M,OC,SVU,No,MSM
650,24808,98.7648852,607,607,F,BCD,OU,No,No
651,24822,98.7648852,607,607,F,OC,AU,No,No
652,24869,98.7648852,607,607,M,BCC,OU,No,No
653,24954,98.7648852,607,607,M,OC,SVU,No,No
654,24982,98.7648852,607,607,M,OC,OU,No,No
655,25213,98.7361890,606,606,M,OC,OU,No,No
656,25219,98.7361890,606,606,M,OC,OU,No,MSM
657,25268,98.7361890,606,606,F,OC,OU,No,No
658,25301,98.7361890,606,606,M,OC,OU,No,No
659,25305,98.7361890,606,606,F,OC,AU,No,No
660,25326,98.7361890,606,606,M,OC,SVU,No,No
661,25355,98.7361890,606,606,M,OC,OU,No,No
662,25365,98.7361890,606,606,M,BCA,NL,No,No
663,25366,98.7361890,606,606,F,OC,OU,No,No
664,25392,98.7361890,606,606,F,OC,OU,No,No
665,25397,98.7361890,606,606,F,BCD,OU,No,No
666,25407,98.7361890,606,606,F,OC,AU,No,No
667,25431,98.7361890,606,606,F,BCE,SVU,No,MSM
668,25521,98.7361890,606,606,F,OC,OU,No,No
